time,precipitation,temperature,irradiance_surface,irradiance_toa,cloud_cover,air_density,electricity,wind_speed
25/09/2019 04:00,0.0107,23.953,153.2715,355.8105,0.8325,1.0436,0,1.739
25/09/2019 05:00,0.0107,26.698,353.7352,666.8208,0.7911,1.0383,0,1.531
25/09/2019 06:00,0.0085,29.246,545.742,932.1463,0.7196,1.032,0.001,2.659
25/09/2019 07:00,0.0066,30.908,705.3427,1133.7676,0.6286,1.0279,0.01,3.505
25/09/2019 08:00,0.0069,32.096,815.7829,1257.8626,0.6096,1.0243,0.023,4.022
25/09/2019 09:00,0.0086,32.875,853.9284,1296.0281,0.5806,1.0213,0.039,4.455
25/09/2019 10:00,0.0121,33.263,815.2845,1245.6064,0.5478,1.019,0.058,4.848
25/09/2019 11:00,0.0124,33.225,705.0852,1110.0775,0.4687,1.0175,0.077,5.179
25/09/2019 12:00,0.0092,32.821,551.9864,898.582,0.3946,1.0171,0.094,5.431
25/09/2019 13:00,0.0069,31.996,357.1005,625.5992,0.3295,1.0177,0.111,5.674
25/09/2019 14:00,0.0024,30.48,147.5539,309.7061,0.3118,1.0197,0.111,5.67
25/09/2019 15:00,8.00E-04,27.565,9.5235,30.7218,0.3064,1.0231,0.066,4.995
25/09/2019 16:00,9.00E-04,26.317,0,0,0.2826,1.0266,0.024,4.056
25/09/2019 17:00,9.00E-04,25.598,0,0,0.2463,1.0293,0.009,3.423
25/09/2019 18:00,0.0014,24.937,0,0,0.2127,1.0314,0.006,3.225
25/09/2019 19:00,0.0021,24.418,0,0,0.1836,1.0329,0.003,2.964
25/09/2019 20:00,0.003,23.955,0,0,0.1698,1.0342,0.002,2.689
25/09/2019 21:00,0.0042,23.532,0,0,0.1677,1.0354,0.001,2.523
25/09/2019 22:00,0.0054,23.139,0,0,0.2056,1.0367,0.001,2.547
25/09/2019 23:00,0.0067,22.717,0,0,0.467,1.0379,0.001,2.647
26/09/2019 00:00,0.0079,22.33,0,0,0.7259,1.0393,0.001,2.579
26/09/2019 01:00,0.0094,21.99,0,0,0.8385,1.0408,0.001,2.353
26/09/2019 02:00,0.0081,21.723,0,0,0.8928,1.0421,0.001,2.471
26/09/2019 03:00,0.0074,21.715,17.6679,52.8295,0.8913,1.0432,0.002,2.743
26/09/2019 04:00,0.0067,24.232,175.9652,353.5049,0.8067,1.0428,0.002,2.718
26/09/2019 05:00,0.006,27.331,405.583,664.6808,0.6606,1.0372,0.001,2.578
26/09/2019 06:00,0.0039,30.079,623.8747,930.1507,0.5301,1.0307,0.029,4.198
26/09/2019 07:00,0.0028,31.954,807.2605,1131.8117,0.4036,1.0261,0.071,5.074
26/09/2019 08:00,0.0023,33.264,930.0614,1256.0281,0.308,1.0222,0.095,5.442
26/09/2019 09:00,0.0019,34.158,998.6146,1294.2149,0.2405,1.0189,0.105,5.573
26/09/2019 10:00,0.0017,34.584,960.3157,1243.7784,0.2042,1.0164,0.117,5.742
26/09/2019 11:00,0.0013,34.522,839.8135,1108.2021,0.2112,1.015,0.133,5.944
26/09/2019 12:00,0.0012,33.948,637.6565,896.5523,0.2507,1.0148,0.145,6.083
26/09/2019 13:00,9.00E-04,32.895,405.246,623.4366,0.2957,1.0158,0.145,6.087
26/09/2019 14:00,6.00E-04,31.083,159.974,307.3749,0.3454,1.0181,0.115,5.722
26/09/2019 15:00,7.00E-04,27.729,9.5653,29.7073,0.4147,1.0218,0.061,4.899
26/09/2019 16:00,8.00E-04,26.47,0,0,0.525,1.0256,0.025,4.066
26/09/2019 17:00,0.001,25.796,0,0,0.6188,1.0285,0.008,3.334
26/09/2019 18:00,0.0016,25.138,0,0,0.6595,1.0307,0.004,2.999
26/09/2019 19:00,0.0029,24.571,0,0,0.6879,1.0324,0.002,2.713
26/09/2019 20:00,0.0048,24.133,0,0,0.6887,1.0339,0,2.286
26/09/2019 21:00,0.0077,23.765,0,0,0.6668,1.0353,0,1.806
26/09/2019 22:00,0.0111,23.481,0,0,0.6987,1.0368,0,1.533
26/09/2019 23:00,0.0135,23.172,0,0,0.7544,1.0383,0,1.467
27/09/2019 00:00,0.0154,22.814,0,0,0.7822,1.0398,0,1.401
27/09/2019 01:00,0.0167,22.563,0,0,0.7848,1.0412,0,1.65
27/09/2019 02:00,0.0169,22.431,0,0,0.7942,1.0425,0,1.993
27/09/2019 03:00,0.0189,22.468,11.6155,51.4983,0.8394,1.0436,0,2.189
27/09/2019 04:00,0.0314,24.209,120.1323,351.2033,0.8846,1.0434,0,2.225
27/09/2019 05:00,0.0547,26.383,277.9536,662.4669,0.8978,1.0396,0,2.04
27/09/2019 06:00,0.0776,28.313,440.1855,928.0614,0.8815,1.035,0.004,2.986
27/09/2019 07:00,0.0939,29.791,576.3847,1129.8242,0.8453,1.031,0.022,3.998
27/09/2019 08:00,0.1011,30.982,684.1422,1254.074,0.8024,1.0273,0.044,4.555
27/09/2019 09:00,0.0958,31.888,747.4045,1292.2972,0.762,1.024,0.049,4.654
27/09/2019 10:00,0.0808,32.351,721.1814,1241.8242,0.7574,1.0214,0.044,4.561
27/09/2019 11:00,0.0667,32.305,605.4324,1106.1706,0.7371,1.02,0.043,4.543
27/09/2019 12:00,0.0485,31.798,436.2257,894.4764,0.7637,1.0199,0.041,4.503
27/09/2019 13:00,0.0275,30.967,267.3861,621.1998,0.7756,1.0208,0.035,4.352
27/09/2019 14:00,0.0171,29.635,106.0418,305.0488,0.7708,1.0228,0.016,3.786
27/09/2019 15:00,0.0149,27.239,6.9262,28.7087,0.7682,1.0259,0.003,2.886
27/09/2019 16:00,0.0117,26.341,0,0,0.7677,1.0295,0,2.112
27/09/2019 17:00,0.008,25.824,0,0,0.7646,1.0325,0,1.413
27/09/2019 18:00,0.0046,25.273,0,0,0.7327,1.0347,0,1.386
27/09/2019 19:00,0.0038,24.722,0,0,0.6053,1.0362,0,1.581
27/09/2019 20:00,0.0058,24.229,0,0,0.5285,1.0375,0,1.616
27/09/2019 21:00,0.0074,23.894,0,0,0.539,1.0387,0,1.351
27/09/2019 22:00,0.008,23.536,0,0,0.5612,1.0398,0,1.126
27/09/2019 23:00,0.0092,23.152,0,0,0.6234,1.0409,0,0.986
28/09/2019 00:00,0.0225,22.83,0,0,0.6731,1.0419,0,1.216
28/09/2019 01:00,0.0243,22.64,0,0,0.705,1.0428,0,1.638
28/09/2019 02:00,0.0264,22.539,0,0,0.6989,1.0434,0,1.905
28/09/2019 03:00,0.0275,22.497,11.4654,50.1896,0.6603,1.044,0,2.004
28/09/2019 04:00,0.0349,24.201,119.3557,348.8693,0.6371,1.0435,0,1.776
28/09/2019 05:00,0.0495,26.268,281.2944,660.2751,0.5918,1.0397,0,2.005
28/09/2019 06:00,0.0556,28.135,458.2706,925.9675,0.5491,1.0355,0.017,3.819
28/09/2019 07:00,0.0721,29.601,615.4215,1127.789,0.5394,1.0318,0.067,5.001
28/09/2019 08:00,0.0988,30.65,711.2628,1252.1445,0.5645,1.0285,0.103,5.552
28/09/2019 09:00,0.0928,31.355,734.0542,1290.259,0.607,1.0254,0.11,5.653
28/09/2019 10:00,0.0798,31.526,650.5263,1239.8254,0.6388,1.0233,0.097,5.459
28/09/2019 11:00,0.057,31.293,520.1734,1104.1481,0.6697,1.0223,0.076,5.159
28/09/2019 12:00,0.0393,30.761,368.3431,892.3315,0.698,1.0223,0.052,4.739
28/09/2019 13:00,0.0244,30.066,231.209,618.9933,0.7467,1.023,0.029,4.192
28/09/2019 14:00,0.0191,28.973,91.927,302.6939,0.7769,1.0245,0.01,3.495
28/09/2019 15:00,0.0226,26.936,6.106,27.731,0.7791,1.0269,0.001,2.646
28/09/2019 16:00,0.0319,26.094,0,0,0.7948,1.0296,0,1.974
28/09/2019 17:00,0.0503,25.619,0,0,0.8086,1.0323,0,1.54
28/09/2019 18:00,0.0614,25.117,0,0,0.8033,1.0345,0,1.686
28/09/2019 19:00,0.0883,24.617,0,0,0.8196,1.0364,0,1.78
28/09/2019 20:00,0.1415,24.219,0,0,0.8203,1.0378,0,1.486
28/09/2019 21:00,0.1867,23.855,0,0,0.798,1.0389,0,1.032
28/09/2019 22:00,0.2117,23.353,0,0,0.7463,1.0397,0,1.553
28/09/2019 23:00,0.2277,22.839,0,0,0.7329,1.0403,0.001,2.344
29/09/2019 00:00,0.2346,22.469,0,0,0.7262,1.041,0.001,2.613
29/09/2019 01:00,0.2316,22.252,0,0,0.7297,1.0421,0.001,2.549
29/09/2019 02:00,0.2315,22.073,0,0,0.7214,1.0434,0.001,2.471
29/09/2019 03:00,0.202,22.001,10.068,48.8914,0.701,1.0445,0.001,2.63
29/09/2019 04:00,0.2114,23.406,106.2131,346.5276,0.7336,1.0449,0.003,2.844
29/09/2019 05:00,0.289,24.909,237.1891,658.0087,0.7686,1.0425,0.01,3.508
29/09/2019 06:00,0.3835,26.248,355.4816,923.8353,0.7893,1.0397,0.033,4.305
29/09/2019 07:00,0.56,27.207,447.5463,1125.7188,0.821,1.0373,0.037,4.394
29/09/2019 08:00,0.7228,27.979,520.5154,1250.0276,0.8434,1.0346,0.026,4.109
29/09/2019 09:00,0.7268,28.533,545.7192,1288.2806,0.8755,1.0319,0.031,4.251
29/09/2019 10:00,0.7238,28.95,543.6121,1237.7583,0.8946,1.0295,0.048,4.636
29/09/2019 11:00,0.8035,29.049,472.3077,1102.0553,0.908,1.0278,0.063,4.931
29/09/2019 12:00,0.8016,28.789,354.3992,890.2119,0.9218,1.0271,0.069,5.029
29/09/2019 13:00,0.5113,28.216,218.9188,616.7169,0.9277,1.0274,0.059,4.86
29/09/2019 14:00,0.3037,27.24,86.5772,300.3175,0.9332,1.0287,0.025,4.092
29/09/2019 15:00,0.2713,25.627,5.4369,26.7644,0.919,1.0308,0.006,3.224
29/09/2019 16:00,0.2454,24.905,0,0,0.9192,1.0331,0.002,2.742
29/09/2019 17:00,0.1818,24.463,0,0,0.9072,1.0352,0.001,2.543
29/09/2019 18:00,0.1174,24.01,0,0,0.8913,1.0369,0.001,2.519
29/09/2019 19:00,0.1112,23.477,0,0,0.8955,1.0383,0.001,2.617
29/09/2019 20:00,0.1572,22.897,0,0,0.8976,1.0398,0.004,3.053
29/09/2019 21:00,0.1752,22.548,0,0,0.8672,1.0412,0.024,4.051
29/09/2019 22:00,0.1816,22.201,0,0,0.8328,1.0423,0.062,4.926
29/09/2019 23:00,0.1766,21.839,0,0,0.8273,1.0433,0.062,4.921
30/09/2019 00:00,0.1893,21.594,0,0,0.8285,1.044,0.053,4.757
30/09/2019 01:00,0.1642,21.461,0,0,0.8896,1.0448,0.044,4.557
30/09/2019 02:00,0.1228,21.348,0,0,0.9122,1.0457,0.04,4.482
30/09/2019 03:00,0.0954,21.377,11.1684,47.6093,0.9098,1.0465,0.042,4.515
30/09/2019 04:00,0.0873,22.934,121.1296,344.1764,0.8947,1.046,0.044,4.572
30/09/2019 05:00,0.0776,25.126,294.5808,655.7748,0.863,1.0416,0.059,4.859
30/09/2019 06:00,0.0667,27.444,480.2293,921.649,0.8376,1.0362,0.099,5.503
30/09/2019 07:00,0.05,29.102,629.9046,1123.6447,0.8342,1.0319,0.139,6.022
30/09/2019 08:00,0.0423,30.292,735.3054,1247.9381,0.8415,1.0282,0.19,6.592
30/09/2019 09:00,0.0422,30.966,748.4031,1286.1884,0.8553,1.0253,0.211,6.802
30/09/2019 10:00,0.0423,31.295,701.043,1235.6001,0.8697,1.023,0.207,6.754
30/09/2019 11:00,0.0403,31.21,582.1432,1099.8531,0.887,1.0218,0.192,6.603
30/09/2019 12:00,0.0364,30.727,423.442,887.9692,0.8916,1.0216,0.175,6.423
30/09/2019 13:00,0.0334,29.815,247.6219,614.4339,0.8959,1.0227,0.152,6.178
30/09/2019 14:00,0.0312,28.42,93.1835,297.9467,0.896,1.025,0.11,5.659
30/09/2019 15:00,0.0354,26.27,5.258,25.8123,0.8958,1.0285,0.054,4.764
30/09/2019 16:00,0.0402,25.205,0,0,0.8969,1.0321,0.021,3.94
30/09/2019 17:00,0.0608,24.524,0,0,0.8954,1.0352,0.008,3.367
30/09/2019 18:00,0.0764,23.932,0,0,0.8941,1.0376,0.003,2.942
30/09/2019 19:00,0.1026,23.441,0,0,0.8994,1.0394,0.002,2.732
30/09/2019 20:00,0.1506,23.036,0,0,0.8959,1.0407,0.001,2.622
30/09/2019 21:00,0.2009,22.678,0,0,0.9013,1.0417,0.001,2.515
30/09/2019 22:00,0.2209,22.379,0,0,0.9028,1.0425,0.001,2.405
30/09/2019 23:00,0.2414,22.088,0,0,0.8996,1.0434,0.001,2.345
01/10/2019 00:00,0.2433,21.774,0,0,0.8938,1.0445,0.001,2.395
01/10/2019 01:00,0.2639,21.424,0,0,0.8849,1.0458,0.002,2.703
01/10/2019 02:00,0.3321,21.129,0,0,0.8877,1.0472,0.005,3.101
01/10/2019 03:00,0.4365,21.09,9.0126,46.3388,0.9013,1.0485,0.002,2.772
01/10/2019 04:00,0.6846,22.375,96.8835,341.7857,0.9048,1.0489,0,2.205
01/10/2019 05:00,0.9795,23.933,233.9993,653.4631,0.9044,1.0461,0,1.927
01/10/2019 06:00,1.0382,25.464,380.0061,919.3748,0.9106,1.0429,0,1.454
01/10/2019 07:00,0.9037,26.605,497.8853,1121.4859,0.9181,1.0402,0.001,2.381
01/10/2019 08:00,0.8547,27.464,586.0641,1245.7998,0.9253,1.0376,0.008,3.351
01/10/2019 09:00,0.8629,28.032,620.3981,1284.0427,0.93,1.0351,0.016,3.75
01/10/2019 10:00,0.9392,28.362,608.0752,1233.5053,0.9348,1.033,0.013,3.644
01/10/2019 11:00,0.969,28.367,533.1904,1097.6235,0.9398,1.0316,0.008,3.39
01/10/2019 12:00,0.8329,27.915,388.9689,885.7277,0.9455,1.0315,0.005,3.173
01/10/2019 13:00,0.6493,27.073,226.945,612.1153,0.9478,1.0327,0.002,2.829
01/10/2019 14:00,0.5478,25.877,85.2012,295.5366,0.9394,1.035,0,2.118
01/10/2019 15:00,0.5354,24.276,4.7624,24.8827,0.9313,1.038,0,1.289
01/10/2019 16:00,0.5713,23.552,0,0,0.9308,1.0411,0,1.486
01/10/2019 17:00,0.5655,23.082,0,0,0.9277,1.0439,0,1.888
01/10/2019 18:00,0.5118,22.695,0,0,0.9257,1.046,0,2.097
01/10/2019 19:00,0.4301,22.194,0,0,0.9266,1.0477,0.001,2.393
01/10/2019 20:00,0.3546,21.752,0,0,0.9268,1.049,0.001,2.522
01/10/2019 21:00,0.333,21.418,0,0,0.9241,1.0498,0,2.267
01/10/2019 22:00,0.3449,21.217,0,0,0.9236,1.0503,0,1.675
01/10/2019 23:00,0.3729,21.05,0,0,0.9182,1.0508,0,1.025
02/10/2019 00:00,0.3627,20.861,0,0,0.915,1.0513,0,0.789
02/10/2019 01:00,0.381,20.646,0,0,0.9056,1.0522,0,0.892
02/10/2019 02:00,0.4032,20.403,0,0,0.8953,1.0532,0,1.007
02/10/2019 03:00,0.4112,20.302,10.6436,45.0895,0.887,1.0542,0,1.142
02/10/2019 04:00,0.4306,21.541,119.0274,339.3967,0.8836,1.054,0,1.473
02/10/2019 05:00,0.4305,23.26,293.2716,651.1669,0.882,1.0502,0.001,2.339
02/10/2019 06:00,0.404,25.232,465.8531,917.1426,0.8906,1.0454,0.004,3.029
02/10/2019 07:00,0.3523,26.871,601.8603,1119.1739,0.9123,1.0408,0.009,3.4
02/10/2019 08:00,0.3166,28.001,686.5783,1243.6449,0.9293,1.037,0.012,3.563
02/10/2019 09:00,0.2343,28.722,706.748,1281.802,0.9374,1.0339,0.013,3.655
02/10/2019 10:00,0.1527,29.059,664.5005,1231.3543,0.9388,1.0319,0.015,3.735
02/10/2019 11:00,0.0878,28.971,551.1713,1095.4101,0.9373,1.0307,0.018,3.843
02/10/2019 12:00,0.0446,28.55,402.7899,883.4223,0.9171,1.0306,0.022,3.997
02/10/2019 13:00,0.0232,27.811,248.0333,609.8014,0.876,1.0316,0.023,4.023
02/10/2019 14:00,0.0209,26.612,102.0373,293.1432,0.8548,1.0336,0.016,3.756
02/10/2019 15:00,0.0149,24.589,5.9565,23.9688,0.8604,1.0366,0.005,3.154
02/10/2019 16:00,0.0146,23.605,0,0,0.8812,1.0398,0.002,2.775
02/10/2019 17:00,0.0156,23.014,0,0,0.8903,1.0425,0.001,2.619
02/10/2019 18:00,0.0163,22.524,0,0,0.8844,1.0446,0.001,2.502
02/10/2019 19:00,0.0189,22.114,0,0,0.8861,1.046,0.001,2.471
02/10/2019 20:00,0.0242,21.721,0,0,0.8854,1.047,0.001,2.506
02/10/2019 21:00,0.0279,21.359,0,0,0.8796,1.0478,0.001,2.532
02/10/2019 22:00,0.0356,21.057,0,0,0.8696,1.0484,0.001,2.541
02/10/2019 23:00,0.0392,20.802,0,0,0.8538,1.0491,0.001,2.555
03/10/2019 00:00,0.0152,20.588,0,0,0.847,1.0499,0.001,2.62
03/10/2019 01:00,0.0145,20.381,0,0,0.83,1.0508,0.002,2.734
03/10/2019 02:00,0.0143,20.152,0,0,0.7892,1.0518,0.003,2.912
03/10/2019 03:00,0.0153,20.061,14.0032,43.8539,0.7494,1.0528,0.006,3.213
03/10/2019 04:00,0.0186,22.161,159.9466,336.9684,0.7231,1.0523,0.007,3.328
03/10/2019 05:00,0.0229,24.7,359.2185,648.7858,0.6903,1.0465,0.027,4.139
03/10/2019 06:00,0.0232,26.934,542.2095,914.8239,0.667,1.0409,0.041,4.499
03/10/2019 07:00,0.0189,28.512,676.9168,1116.9225,0.6439,1.0365,0.043,4.542
03/10/2019 08:00,0.0159,29.629,769.5785,1241.347,0.626,1.0328,0.041,4.502
03/10/2019 09:00,0.0199,30.409,818.2472,1279.6162,0.5706,1.0298,0.042,4.511
03/10/2019 10:00,0.0214,30.821,789.5118,1229.0853,0.478,1.0274,0.051,4.707
03/10/2019 11:00,0.0187,30.843,683.8001,1093.1595,0.4147,1.0258,0.071,5.063
03/10/2019 12:00,0.0121,30.502,532.41,881.081,0.3867,1.0253,0.092,5.41
03/10/2019 13:00,0.0033,29.752,340.3768,607.4157,0.3896,1.0259,0.107,5.615
03/10/2019 14:00,5.00E-04,28.449,142.9401,290.7199,0.4453,1.0276,0.1,5.522
03/10/2019 15:00,5.00E-04,25.956,7.477,23.0683,0.6161,1.0306,0.071,5.062
03/10/2019 16:00,0.001,24.722,0,0,0.7417,1.0341,0.042,4.512
03/10/2019 17:00,0.0016,23.889,0,0,0.7521,1.0374,0.028,4.177
03/10/2019 18:00,0.003,23.097,0,0,0.7002,1.0404,0.028,4.155
03/10/2019 19:00,0.005,22.346,0,0,0.6358,1.0428,0.042,4.511
03/10/2019 20:00,0.0076,21.675,0,0,0.5763,1.0447,0.072,5.085
03/10/2019 21:00,0.0103,21.16,0,0,0.4961,1.0464,0.101,5.524
03/10/2019 22:00,0.0176,20.742,0,0,0.4438,1.0477,0.114,5.7
03/10/2019 23:00,0.0236,20.367,0,0,0.4709,1.0489,0.117,5.745
04/10/2019 00:00,0.0267,20.107,0,0,0.5654,1.0499,0.119,5.769
04/10/2019 01:00,0.0264,19.874,0,0,0.721,1.0511,0.112,5.679
04/10/2019 02:00,0.0253,19.683,0,0,0.8011,1.0524,0.1,5.512
04/10/2019 03:00,0.0228,19.701,12.7297,42.6376,0.7893,1.0534,0.093,5.418
04/10/2019 04:00,0.0224,21.789,152.4908,334.5555,0.7386,1.0527,0.076,5.152
04/10/2019 05:00,0.0215,24.408,356.9805,646.3963,0.6788,1.0469,0.147,6.113
04/10/2019 06:00,0.0189,27.193,557.9135,912.4768,0.6427,1.0396,0.269,7.36
04/10/2019 07:00,0.0167,29.021,721.9005,1114.6244,0.5968,1.0348,0.33,7.894
04/10/2019 08:00,0.0144,30.165,821.9862,1239.0118,0.573,1.0311,0.352,8.08
04/10/2019 09:00,0.0109,30.831,846.9883,1277.2575,0.5966,1.0284,0.341,7.988
04/10/2019 10:00,0.0077,31.073,794.42,1226.7411,0.6427,1.0265,0.313,7.752
04/10/2019 11:00,0.0065,30.93,674.834,1090.74,0.6885,1.0254,0.285,7.491
04/10/2019 12:00,0.0045,30.432,501.0365,878.7372,0.752,1.0252,0.245,7.125
04/10/2019 13:00,0.0038,29.572,298.8587,605.0537,0.8099,1.0261,0.19,6.593
04/10/2019 14:00,0.0027,28.09,114.1474,288.2821,0.8349,1.0281,0.12,5.783
04/10/2019 15:00,0.0029,25.474,5.8797,22.1857,0.8452,1.0314,0.058,4.849
04/10/2019 16:00,0.0037,24.296,0,0,0.847,1.0352,0.037,4.396
04/10/2019 17:00,0.0052,23.522,0,0,0.8441,1.0384,0.033,4.3
04/10/2019 18:00,0.0066,22.857,0,0,0.8267,1.0408,0.036,4.375
04/10/2019 19:00,0.008,22.283,0,0,0.7976,1.0425,0.038,4.416
04/10/2019 20:00,0.0101,21.773,0,0,0.7382,1.0439,0.039,4.449
04/10/2019 21:00,0.0102,21.335,0,0,0.6468,1.045,0.039,4.453
04/10/2019 22:00,0.0106,20.952,0,0,0.5735,1.046,0.036,4.38
04/10/2019 23:00,0.0108,20.617,0,0,0.532,1.0471,0.03,4.23
05/10/2019 00:00,0.0117,20.313,0,0,0.5318,1.0483,0.024,4.061
05/10/2019 01:00,0.0119,20.057,0,0,0.5584,1.0494,0.02,3.917
05/10/2019 02:00,0.0119,19.876,0,0,0.5995,1.0504,0.017,3.788
05/10/2019 03:00,0.0092,19.873,12.7396,41.4329,0.6328,1.0513,0.014,3.685
05/10/2019 04:00,0.0099,22.184,151.5,332.1376,0.6287,1.0509,0.007,3.327
05/10/2019 05:00,0.0104,24.928,364.4869,643.991,0.6503,1.0454,0.008,3.364
05/10/2019 06:00,0.0095,27.6,567.3297,910.0786,0.6354,1.0387,0.017,3.821
05/10/2019 07:00,0.0071,29.283,735.3388,1112.1732,0.6018,1.0345,0.031,4.245
05/10/2019 08:00,0.0056,30.417,840.6238,1236.6673,0.5768,1.0312,0.038,4.433
05/10/2019 09:00,0.0049,31.148,881.0676,1274.9539,0.5803,1.0284,0.041,4.496
05/10/2019 10:00,0.0045,31.467,830.4129,1224.3728,0.6151,1.0262,0.045,4.595
05/10/2019 11:00,0.0042,31.356,706.0798,1088.4148,0.6732,1.025,0.049,4.663
05/10/2019 12:00,0.0039,30.839,528.7869,876.3151,0.7346,1.0247,0.052,4.731
05/10/2019 13:00,0.0023,29.894,317.0344,602.5961,0.7767,1.0256,0.055,4.787
05/10/2019 14:00,0.0011,28.343,120.0495,285.8373,0.8043,1.0279,0.048,4.648
05/10/2019 15:00,0.0011,25.702,5.9569,21.3251,0.8145,1.0318,0.02,3.917
05/10/2019 16:00,0.0015,24.433,0,0,0.8167,1.036,0.008,3.342
05/10/2019 17:00,0.0027,23.532,0,0,0.7963,1.0393,0.006,3.246
05/10/2019 18:00,0.005,22.794,0,0,0.7369,1.0418,0.003,2.943
05/10/2019 19:00,0.0069,22.221,0,0,0.6715,1.0436,0.001,2.585
05/10/2019 20:00,0.0097,21.742,0,0,0.6217,1.045,0.001,2.453
05/10/2019 21:00,0.0122,21.324,0,0,0.604,1.046,0.001,2.583
05/10/2019 22:00,0.015,20.967,0,0,0.6069,1.0467,0.002,2.764
05/10/2019 23:00,0.0145,20.647,0,0,0.6293,1.0473,0.003,2.93
06/10/2019 00:00,0.0138,20.364,0,0,0.66,1.0478,0.004,3.084
06/10/2019 01:00,0.0116,20.138,0,0,0.6883,1.0485,0.006,3.234
06/10/2019 02:00,0.0088,19.962,0,0,0.7134,1.0491,0.009,3.395
06/10/2019 03:00,0.0067,19.934,12.9587,40.2497,0.7335,1.0496,0.011,3.561
06/10/2019 04:00,0.0061,22.435,155.2152,329.686,0.7427,1.0491,0.008,3.358
06/10/2019 05:00,0.0058,25.314,364.9967,641.5483,0.7555,1.0434,0.013,3.622
06/10/2019 06:00,0.0041,28.064,559.1283,907.6598,0.7546,1.0364,0.032,4.278
06/10/2019 07:00,0.0032,29.816,716.3034,1109.7748,0.7418,1.0321,0.041,4.504
06/10/2019 08:00,0.0025,31.018,820.6676,1234.2703,0.72,1.0286,0.042,4.523
06/10/2019 09:00,0.0027,31.788,855.1321,1272.4778,0.6802,1.0256,0.036,4.37
06/10/2019 10:00,0.003,32.11,806.3285,1221.9177,0.6578,1.0234,0.031,4.243
06/10/2019 11:00,0.0031,31.96,683.9878,1086.0215,0.6543,1.0222,0.038,4.421
06/10/2019 12:00,0.0034,31.322,503.7895,873.9184,0.6736,1.0223,0.053,4.755
06/10/2019 13:00,0.0027,30.2,300.091,600.1592,0.7037,1.0236,0.058,4.844
06/10/2019 14:00,0.0015,28.474,108.5365,283.3891,0.742,1.0263,0.03,4.23
06/10/2019 15:00,0.001,25.945,4.6758,20.4792,0.755,1.0302,0.002,2.842
06/10/2019 16:00,0.0015,24.836,0,0,0.7529,1.0339,0,1.761
06/10/2019 17:00,0.0026,24.115,0,0,0.7376,1.0369,0,1.315
06/10/2019 18:00,0.0052,23.485,0,0,0.7073,1.0393,0,1.33
06/10/2019 19:00,0.0102,22.898,0,0,0.6787,1.0411,0,1.595
06/10/2019 20:00,0.0164,22.432,0,0,0.6516,1.0424,0,2.014
06/10/2019 21:00,0.021,22.132,0,0,0.6324,1.0432,0.001,2.329
06/10/2019 22:00,0.0227,21.917,0,0,0.5938,1.0437,0.001,2.475
06/10/2019 23:00,0.0224,21.717,0,0,0.5846,1.0439,0.001,2.524
07/10/2019 00:00,0.0219,21.54,0,0,0.5841,1.0443,0.001,2.584
07/10/2019 01:00,0.0208,21.442,0,0,0.57,1.0448,0.002,2.707
07/10/2019 02:00,0.0219,21.37,0,0,0.5755,1.0455,0.002,2.831
07/10/2019 03:00,0.0229,21.346,9.8475,39.0854,0.5789,1.0462,0.004,3.039
07/10/2019 04:00,0.0232,23.191,127.721,327.2198,0.5822,1.0461,0.005,3.09
07/10/2019 05:00,0.0281,25.469,306.731,639.1105,0.6,1.0419,0.042,4.526
07/10/2019 06:00,0.0294,27.653,479.2649,905.1649,0.5833,1.0368,0.236,7.05
07/10/2019 07:00,0.0253,29.193,632.6143,1107.3277,0.5034,1.0333,0.416,8.622
07/10/2019 08:00,0.0201,30.267,730.7325,1231.7993,0.475,1.0303,0.48,9.158
07/10/2019 09:00,0.0178,31.016,768.8556,1270.0083,0.4595,1.0275,0.474,9.11
07/10/2019 10:00,0.0144,31.477,747.1979,1219.4558,0.4287,1.0253,0.423,8.67
07/10/2019 11:00,0.0105,31.617,667.0393,1083.4896,0.4064,1.0238,0.371,8.247
07/10/2019 12:00,0.0077,31.359,528.02,871.4194,0.3938,1.0232,0.336,7.953
07/10/2019 13:00,0.006,30.594,339.601,597.6544,0.3977,1.0237,0.291,7.554
07/10/2019 14:00,0.0049,28.873,133.8172,280.9261,0.4009,1.0256,0.178,6.459
07/10/2019 15:00,0.006,25.519,6.0643,19.649,0.3884,1.0289,0.092,5.41
07/10/2019 16:00,0.0056,24.224,0,0,0.3561,1.0326,0.051,4.705
07/10/2019 17:00,0.0062,23.403,0,0,0.296,1.0361,0.037,4.398
07/10/2019 18:00,0.0083,22.702,0,0,0.254,1.0391,0.033,4.308
07/10/2019 19:00,0.0115,22.105,0,0,0.2054,1.0415,0.033,4.295
07/10/2019 20:00,0.0159,21.573,0,0,0.1672,1.0433,0.033,4.315
07/10/2019 21:00,0.0217,21.111,0,0,0.1551,1.0449,0.032,4.274
07/10/2019 22:00,0.0282,20.673,0,0,0.156,1.0461,0.034,4.337
07/10/2019 23:00,0.0395,20.309,0,0,0.1534,1.0473,0.043,4.532
08/10/2019 00:00,0.0177,20.04,0,0,0.1624,1.0484,0.051,4.716
08/10/2019 01:00,0.0159,19.863,0,0,0.1892,1.0492,0.057,4.832
08/10/2019 02:00,0.0123,19.765,0,0,0.1888,1.0499,0.06,4.875
